index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,index
298,2.1779218468149213,-0.6860306927341501,-1.5260369011982782,0.4705316644733012,-0.01615703130621716,-0.4212729864150581,-0.209356221608165,-0.17513652975940447,-0.23560475292853555,0.09525966188168712,-0.362851283295941,-0.2699354968311299,-0.06258620105613365,-0.047677262241164975,298
304,0.7412411959187744,-0.06882044229899444,-0.06774205215206247,-0.0034882779040390794,-0.1456524367638078,-0.022161316914218267,-0.003516351503083634,-9.188790830270887e-05,-0.005105302750757692,-0.00835805046275841,-0.007753215188863693,-0.0023288319495194296,-8.507520637946107e-05,-1.734827357994475e-05,304
307,-0.06425344033824136,-0.7340568600729034,-0.03751236531227702,-0.09126448476998791,1.2678269771792343,-0.004348664885343056,-0.44157914941642573,-0.08430068586470313,-0.0018210469234819478,-0.07808866126631799,-0.025562197453238497,-0.002266544413984751,-0.0039931125957428934,-0.012655204793999028,307
317,-0.04256270882288212,0.5928676089065015,-0.1255600164660908,-0.0010266147492194178,-0.00011180796220238932,-0.12279128241610118,-1.147681371247637e-05,-0.09678455506811347,-5.558946184889838e-06,-0.038605752044834504,-8.731245867798422e-05,4.297181014985608e-07,-5.348805713659619e-05,-3.359035828961667e-07,317
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327
343,0.7022686224595225,-0.2782733376906914,-0.07781598405995142,-0.2089345401757619,-0.021145927606098923,-0.005167775959072613,-0.0006166790264069905,-1.245739965561896e-05,-0.00015108566324755716,-0.0002562723932609883,-1.3141505754947349e-05,-2.3353668423806043e-05,-1.566660685525157e-07,-4.839352954781854e-05,343
344,0.8806712156931802,-0.6276634896172153,-0.16327422950192952,-0.15418744402942394,-0.169687557093796,-0.41572635170303185,-0.004552278133384666,-0.001378341323529571,-0.07769679943059737,-0.23395918286992873,-0.0025471321866368506,-0.007126238266078209,-0.006904193283731527,-0.01395652350504422,344
349,0.06494505032535274,0.36152170874708334,-0.5476067403076181,-0.6084914459806297,-0.3166638853888743,0.7937619222678154,-0.03399770672190241,-0.0019205596337278873,-0.0932590135039506,-0.19773270374571528,-0.006539336842910805,-0.008533394398809591,-0.0010092231779463548,-0.03675530955492625,349
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361
379,-1.0712933273725374,1.2034647385470632,-0.13970209970549846,-0.00033068774515911277,-0.0461892135529283,-0.2293936510304293,-0.3981579187759263,-0.004323952869528182,-0.002750077631754946,-0.05558916368232968,-0.002296012307302608,-0.001302241750098225,-0.000122682186014011,-0.0028017668030508526,379
383,-0.12069532213215108,-0.7539506665336198,-0.2053290728407724,-0.034457470294849815,-0.061871103971714074,-0.0809610605086587,-0.17294071442594922,-0.019650000149494286,0.68590050639151,-0.016234126515103243,-0.1301741877796257,-0.19748609263906206,-0.008578920634384056,-0.0012483843021096825,383
419,0.13561257516259917,-0.03668981887725864,-0.5575094836505714,-0.14806299740210355,-0.020258124000715368,-0.019685195221747005,-1.4131561679905023e-06,-1.9754013592427282e-07,-0.006631777383285682,-0.0024128995021327356,-0.0009666641958286776,-0.0008073517459695478,-4.9155748957006005e-05,-8.807941142785468e-05,419
420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420
422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422
426,-0.03985425066173799,-0.3118919542370034,-0.007161365797726245,-0.05743180361008397,-0.05937443435036917,0.44728919767548936,-0.7229977577918798,-0.3829337438822265,-0.0003760244746909708,-0.00315829146390643,-0.015362608559313503,-0.00027110251527096447,-0.10708858680780324,-0.003378482349786069,426
427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427
444,-0.006119326771372898,0.009333444155248458,0.022497041760333635,0.11768216816073471,-0.11698373255389331,-0.06324761981921632,-0.11886148070360811,-0.2188221035049455,0.21210133652737642,-0.043457309954482964,0.19685891119932053,0.17520331293325392,0.06841055063771033,-0.378207258528602,444
445,0.6776303546913066,0.34961662890232925,-1.368718472158494,1.5276699527664825,-0.20573432227860064,-1.0555152916620205,-2.642230644217315,-1.0116326239098758,-1.7065535102040332,-2.0484958705352336,-0.14448439937361687,-0.5946627525693206,-0.6811841551773264,-0.5271899521821487,445
446,0.2727502104478739,-0.13208876833469899,0.7738984269304928,-1.4350419728831878,0.8057185876854288,0.5914471546774527,0.5141553985701466,-0.7893628579565555,-0.37553029083050743,-1.167424594131874,-0.4030903272130318,-0.2524675271380587,-0.16957672404293775,-0.38172091323361024,446
447,0.07086646148059458,-0.21295353419333343,1.1782553699036267,-1.1488008540602284,1.0851602539064533,-1.0422682630004811,1.3927876247509758,1.7365484741993946,-2.8955809538925146,-1.9489644195654456,-0.9676313631202087,-0.16494866108009998,-0.16862284935309646,-0.05941250949508337,447
448,-0.7773663979485297,0.6010481040043111,-1.7137562804555841,-0.17898059294639787,1.2160245334491688,-2.054243297843435,1.1648842298260547,-0.20468613376973108,-0.14560128940436698,-0.6291687012046243,-0.25726062196696675,-0.16459261814203247,-0.10408301150440664,-0.1179285471903501,448
449,-0.43930332289546475,-0.41605014219827435,0.29572168842270236,-1.101589614487278,-0.9045496332150949,-0.5551202190312062,0.5332499039264238,-1.726621776696779,-0.5029864654086975,-0.3663452174046786,-1.1613461254274442,-1.3307130314943691,-1.3869074954741216,-1.4400768786010214,449
450,-0.7589733733911989,-0.3239080094558452,-1.391400713817044,0.13957081610251415,0.8478956114958313,-0.11253619343984324,1.9823615359902116,-0.23367752455467147,0.9658509788240395,0.6960947427547011,0.43978802906695597,-0.5128591091918095,-0.4348411739457154,-0.49536987857903225,450
451,-2.298625507968911,0.13227583315320535,1.4860341792944969,1.0159428671608657,-1.584499629000727,-1.491946821211544,-0.595087373873383,-1.2561652473462794,-0.2745944586770765,0.7395546639814402,-0.2614763822476857,-0.19144101454492485,-0.02388059800919197,-0.11832471039369957,451
452,-2.203825158430767,0.4634434125764977,0.7854005672840771,-0.478243767965982,-0.11633397405140633,-0.14616296971771364,-0.31465631494094337,0.06320381825486433,0.4287151325726005,-1.7838276933988189,-0.16771728633997277,1.1091669287547417,-0.22971238453569748,-0.05195283369382314,452
453,-1.503925258247427,0.19857558219845,-2.0677049969604515,1.0859319832874188,1.9120997967631839,1.57066719155851,-2.031076824622407,-0.7612035523120352,-0.1666310067416929,-0.2737392367177606,0.2983044287192256,-0.5408906635084723,-0.17269082031930666,-0.2878035497779587,453
454,-0.02141226677471891,-0.19807429095091855,0.4615133868822229,-0.9006335819988143,-2.392378719390686,0.8982036418006223,-1.8670802022817785,1.8520237451190507,-0.4453456249343917,1.194691424249919,0.5500617044256587,-0.46962654315700525,-0.19019286224177182,-0.2887741995946702,454
455,-0.2894141468386774,0.5989462075269959,0.016339209462334345,0.4297567109616195,-0.2683109966775874,0.4093980667050985,-1.465105527206504,-0.12076325820802382,-0.43378533765916355,-0.5171814849867938,-0.3582983427962677,-0.30078129772183315,-0.048872530128910546,-0.09824464760640035,455
456,1.912601596513205,-0.10755898613941017,-1.1973424331002058,-0.921131503489215,-1.4372289593365268,-1.5080739413356852,-2.1880807173805197,-0.7713361694943881,-0.6498364836017996,-1.1577185278170108,0.27675919777569713,0.12020094050819832,-0.3771090806628613,-0.34485199626853436,456
457,-0.4598491348754205,-0.059593912922899644,0.5079530435861663,-0.35742611749509223,1.5237592209938322,-0.5036133028632388,-1.3682998326927434,-0.22138943206673978,-0.5914769347723177,-1.4927992561997925,-0.20721536166183213,-0.14976154087594637,-0.035435724963090165,-0.0612581372272591,457
465,-0.5574910828017369,-0.8888589132319937,-0.9378739372291689,-0.011214864650162162,-0.06161977497343228,-0.02998383180176156,-0.023577565443482322,-0.0015380223919729155,-0.09208978703508307,-0.013021488630108683,-0.049882569653360076,2.6816975402113403,-0.002123758283250058,-0.001855526944731439,465
466,-0.18012339059613333,-0.28718716074940587,-0.3030237410730759,-0.0036234829725201915,-0.019909130636144207,-0.009687669657522017,-0.007617827729798185,-0.0004969295771739906,-0.029753883410426115,-0.004207196769635714,-0.01611688124670218,0.8664469592385634,-0.0006861787651618248,-0.0005995141715053649,466
467,0.16228440902912877,-0.2533756996989703,-0.057755149629822825,-0.0008613655119963298,-0.00110776744090458,-0.0014203601551602248,-0.00019833057135227136,-3.986496724635741e-06,-0.007261534673571978,-0.0009915376230447577,-0.00045465426421870066,-0.0003746419933618531,-6.184853285982374e-08,-2.1103034164162064e-05,467
468,0.016466399579566058,-0.03862586995497727,-0.0006977840379673553,-0.00011806026692016803,-0.00022358885504213216,-0.00023991698687048628,-5.296341207010839e-05,-1.4167993699301274e-06,-0.0009804783928396086,-9.909174026828134e-05,-3.333634073611647e-05,-1.738405125479699e-05,1.5474770474927573e-07,-5.004465708171863e-06,468
475,-0.719638130440549,0.8394107981842855,-0.07343590864655475,-0.0045348197249579095,-0.12572808188135767,-0.018143247618744633,-0.00021081346036835256,-2.5430723149167083e-05,-0.0008552881978862607,-0.0006850580048428723,-0.007856835248449478,-0.003508642999188837,-0.00011706307793619008,-0.0006613469989243923,475
476,-1.3846244282507199,1.5589298926868391,-0.03169316384137304,-0.0019401032023344048,-0.05450181316725525,-0.00785787580781288,-9.4411427725687e-05,-1.1162642142213464e-05,-0.0003702597189279399,-0.0002978446285064163,-0.0033718082110455318,-0.0015232665000275245,-5.107263928902198e-05,-0.00028737998602427095,476
479,2.488616687479191,-1.4852888112082725,-0.026476537746781048,-0.08042750996224997,-0.6856973336883709,-0.002651248077478583,-0.06165582580859227,-0.00030562450646592074,-0.0004947709364590598,-0.0012618305681761555,-0.0014552371328253198,-0.0014460859363155739,-0.00011428934416672956,-0.0037059341642057195,479
485,0.02000365869908134,-0.040833027465637446,-0.0029399931476397816,-0.0005045044044971259,-0.0013712462629261579,-0.0012197790771143943,-0.0005365163615329874,-1.5954748367200224e-05,-0.0001211093850599094,-5.689024071936025e-05,1.1820094436276975e-06,6.049801345717574e-06,2.686747633183994e-06,-1.8655670380123846e-05,485
493,0.7757223590228296,-0.32440093969954414,-0.0335968939803378,-0.011745676785440692,-0.08983000147067219,-0.05019877261534963,-0.20724834924961627,-0.025877598541718262,-0.028749979845421273,-0.09847240745455471,-0.029857193399525188,-0.0005053799178056449,-0.08311252152915433,-0.0011031162329371066,493
503,-0.00800885692129913,-0.04676051208249114,-7.979053805042391e-05,0.10564613154462953,-0.003296977773027233,-1.0903650589138439e-05,-0.16472062080380037,7.255348785517674e-08,-0.0025130904400502883,-5.9526950456030285e-05,-2.567011618359858e-06,1.0720058536749434e-06,2.0846236340023694e-07,3.008105087068422e-07,503
504,-0.005916189211302125,-0.03454226237475515,-5.894173475898961e-05,0.07804141212685771,-0.002435496666048838,-8.05459013853936e-06,-0.12168008109705927,5.3595683667355965e-08,-0.0018564345317384216,-4.39729046891943e-05,-1.896266419922993e-06,7.918969621116996e-07,1.5399236088625836e-07,2.2221047319809385e-07,504
505,-0.043034906487948214,-0.23313713358694288,-0.0023170431295390695,-0.0006322867981031007,-0.011244404482645163,-0.0010977795028760632,0.19120512985558683,-9.988037895481422e-06,-0.4566490911368168,-0.004957407575562737,-0.00024953980915325445,8.771850879026103e-06,1.235341632667263e-06,-6.695359671862442e-06,505
506,0.013674306199560242,0.006669143629663942,0.00010691050075322306,1.9309653893913497e-05,0.0006578239264960444,5.981802499266369e-05,-0.01152722608002191,6.207824377016471e-07,0.027524553758685677,0.00029915292454498545,2.058630617574999e-05,3.537163621940719e-07,9.474366992673639e-08,6.446634037987037e-07,506
519,-0.1564110410493579,-1.000475622760216,-0.23064471948346238,-0.004889872777885657,-0.13627313532444504,-0.0063470886398967535,2.65493009834157,-0.014823279130920092,-0.0039035805743746874,-0.06392159135645302,-0.05420371091889935,-0.0018840926610217373,-0.0017207651750016162,-0.00021916395027451433,519
525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525
529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529
531,0.11165915423176873,-0.13331613343040372,-0.0750687772106941,-0.002711558847108736,-0.0022099570997258515,-0.003594938425847611,-0.0008823230943507761,-1.6622367695681958e-05,-0.040600792222215035,-0.004170854473891708,-0.001435794873221866,-0.002588160016218368,-5.288657735565168e-05,-8.82379332312143e-05,531
532,0.02028497965815136,-0.01671532587895581,-0.022062931814625576,-0.00087597497029262,-0.0004171293880731184,-0.0009760271571197548,-9.504047699039279e-05,-4.011540866486138e-06,-0.016338836118957114,-0.0014883391655825633,-4.698775447532815e-05,-0.0004916367627970537,-1.6876103973086514e-05,-1.0222692257067431e-06,532
539,-0.13245454973834372,1.1062628482276742,-0.0008659748110356747,-0.01259542034325323,-0.14717379527651558,-0.0817973280725519,-0.0008444766053034186,-1.0959233664830408e-05,-0.042343049904210193,-0.05393558230163052,-0.0033967696374651015,-1.143073399064531e-05,-0.00025316108076233195,-3.4218455776794503e-07,539
541,0.09804657468084836,-0.2821521293680645,-0.004122880734914835,-0.10467790397983776,-0.0007390574248045781,-0.0006352696605464343,-7.25393410833446e-05,-3.8067969026672224e-06,-0.0005842184784985246,-8.323459395265898e-05,-0.006059006032574917,-0.0032616734223165304,-0.00011677917894075684,-9.792901008611742e-06,541
543,-0.03819659938451695,0.5216648118045139,-0.19641190630243607,-0.00012597504139953182,-0.00037138426241677185,-0.00515638088119343,-0.00012954622499296387,-0.2538255644539604,-1.5529556465819106e-05,-0.0005933022065585761,-7.537407117780519e-05,9.127375638305393e-07,-5.161723661257656e-06,-6.571573782838935e-07,543
544,-0.029961348348731914,0.40919300146091186,-0.1540651691352164,-9.881461070974804e-05,-0.0002913131911427649,-0.004044656495331898,-0.00010161584111727836,-0.19910034607691302,-1.2181357986605207e-05,-0.00046538525348353756,-5.912329472805667e-05,7.159498107568997e-07,-4.048847363033025e-06,-5.15473142844331e-07,544
549,0.13921491957764423,-0.08191641010648852,-0.007771843972199181,-0.006998109693008964,-0.021800517858140245,-0.006285082700663049,-0.0005666177302875367,-0.0001911700596030793,-0.030002091421671376,-0.00853185923225086,-0.03302587853209378,-0.034864187761582704,-0.001915464098329549,-0.00041038686593930425,549
553,1.9673526367611627,-0.8364414203381317,-0.1904370907730812,-0.0010357561759665945,-0.0030243314115517314,-0.029545906027131554,-0.4410733849631376,-0.08633722726050404,-0.14814566735234472,-0.28042809195165297,-0.06326953967131287,-0.00018309325606663337,-4.393949353145945e-05,-1.7312799053984808e-06,553
557,-0.08075930820739836,1.1145324207110203,-0.32197192276852843,-0.0011525897906189539,-0.00048319222461913744,-0.1279476632972946,-0.00014102303870544238,-0.35061011952207344,-2.108850265070823e-05,-0.03919905425139306,-0.00016268652985578907,1.3424556653293123e-06,-5.864978079785374e-05,-9.930609611800557e-07,557
567,0.2848268670709639,-0.17297035134806749,-0.005280574424755813,-0.006634302460608369,-0.05861811313774345,-0.02281638703249877,-2.2854458570825913e-05,-1.9868218790120634e-05,-0.006335976566837725,-0.005124959213807962,-0.017363286796632273,-0.004417951916959428,-0.00023446685743935234,-0.00028044531333823875,567
585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585
589,0.06388121442431223,-0.11091368639516182,-0.07253508147190413,-0.0008650890484011049,-0.0026977690873056866,-0.0023418201117508773,-0.0005683439628166639,-4.0456936174781224e-05,-0.0002926766446790775,-0.00034507635754119217,-0.0010041917932727923,-0.001132967671938388,-2.6524215794102546e-05,-0.0008240204820458322,589
595,-0.06349180276957836,1.424921400446787,-0.5188563577308587,-0.024701485005594243,-0.3081311528181223,-0.499089719724117,-0.03380585860622572,-0.0019069032530021324,-0.004648993271076951,-0.17428507555721912,-0.0035735058761161252,-0.0041645506666708205,-0.0007857419776205831,-0.03668135707097633,595
599,0.2536808264914314,-0.2236839203506591,-0.07935211664886724,-0.003168951703124523,-0.016743349128476914,-0.011955929363857818,-0.0008128020169521268,-7.119952286823097e-06,-0.006094165365386851,-0.0031177363491796837,-0.0003005980301885374,-0.0016375982840612189,-3.5429364626028185e-05,-2.3390544598554385e-05,599
607,-0.342910153000433,-0.15799080990128336,-0.04782327455234358,-0.00017020771624063513,-0.00024804191878481294,0.7500862487922113,-8.616851256018492e-05,-0.0006526788877968461,-0.00071182927300729,-0.020446514056415867,-0.0035819476693477654,-0.0005689318679950811,-2.7087630589969107e-05,-0.007488915267468143,607
617,-0.5534485897023419,1.6216703388809464,-0.5004310984448523,-0.0003778865904077058,-0.0002914944850613225,-0.0005949287179422279,-0.000839233611961539,-5.395615307285324e-05,-3.528962639128313e-05,-0.004519123791406032,-0.0019188769348982369,-8.960585305460012e-05,-0.00013045450546352548,-4.4322128523977134e-06,617
621,0.1535936619496884,-0.5461005619539593,0.6590256187318327,-0.014325942127245242,-0.29991116810658075,-0.058357158402546225,-0.5311240883030304,-0.007831907353965694,-0.16509305217486342,-0.24696239678997434,-0.06576474018555642,-0.026510626846127504,-0.0017848145221828794,-0.027739307827482896,621
622,0.9611759114432278,-0.045832247845501405,-0.3394703670627203,0.0013398528974372815,0.017528060317270795,0.00353165670091768,-0.09556501892649753,0.0013567898181692452,-0.05604054994509506,-0.034710780054751186,-0.014204952060874658,0.004462903889857555,0.0003028398840793615,0.004371638071015983,622
627,-1.7474002045176262,2.240331393704603,-0.06386420535773701,-0.0028276708495087537,-0.25718567120845875,-0.039215539731093686,-0.3464493849543327,-0.039458261451623004,-0.016963052818310544,-0.011668753791690432,-0.020949539926928384,-0.03387040848428386,-0.06445883935060798,-0.003605039481039621,627
628,0.27483108733425554,-0.3954429758429796,0.03889599567062021,0.0008868917650831731,0.07678897564795617,0.011721655262884587,0.10283092039322941,0.01105349392813875,0.011292334162122527,0.008227994033455727,0.008247316819054273,0.019526004913411218,0.017975712534167337,0.0017304210162805227,628
643,-1.2166744895661237,-0.0340357809641851,-0.00038178009820671443,0.03395054859480535,-0.0049669219572778525,-1.8580686742519945e-05,-0.0032465686262251993,1.3531819467317727e-07,-0.00030710518348193647,-3.501122643905277e-05,-0.0041961194339528276,-3.0576800171238737e-06,-7.932525149984245e-07,2.8406507211979316e-07,643
645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645
663,-0.2575310221022053,1.810655997283829,-0.11192132621794555,-0.08941771786321429,-0.15738157896350363,-0.012943078208879234,-0.006000165199811441,-7.74852455555311e-05,-0.002495713167526344,-0.030202315249494092,-0.005900288017845981,-0.001189789863512418,-0.0001012873661632189,-0.002300761584431787,663
664,0.07076243543094382,-0.49751842340997643,0.030752899418462747,0.024569527333165156,0.043244125420374695,0.003556401588271544,0.001648680221360483,2.1290812426077826e-05,0.0006857532751963122,0.008298764806125626,0.0016212367212253744,0.00032692150136295607,2.783097993239316e-05,0.000632185946886578,664
665,-2.6483067592732548,2.4024422780802506,-0.003914287874747818,-0.3006875487953511,-0.0018355865794558242,-0.07411108470524436,-6.011543029633025e-06,-6.873194028868152e-07,-0.00032184205220640595,-0.0008370138830918094,-0.0002279052012456838,-3.763291448038665e-05,-4.373286319055798e-06,-2.8600966238627582e-05,665
671,-0.052980823540661824,-0.3683013284435743,-0.004352366041530412,-0.002414097434189617,1.3538775317190508,-0.0010631773558169772,-4.873559245398659e-05,2.1921824438659328e-07,-8.128603938165445e-05,-5.089196159835308e-05,-0.002915757683321799,-1.128475386472086e-06,-5.718368787496435e-05,5.47241265557722e-07,671
677,-0.26616528729172684,1.6096862298248893,-0.016002299913519556,-0.24257838041809,-1.3242098165025877,-0.0074550799750554095,-0.011204319876468674,-0.00021730791210696884,-0.0006709668155099045,-0.001113148273683488,-0.0019483353921165895,-0.0008119641362265595,-9.894289694115839e-05,-0.0028400344913791942,677
681,-0.047374997745870256,-0.5054384628173985,-0.1776103389324852,-0.00888822465426934,-0.029477896205969436,0.8342702718653852,-0.00016029044112377585,-0.003829898606871462,-0.008095545407657459,-0.2721309950332069,-0.025578084387463076,-0.0012356085297467985,-0.000207351220553742,-0.00022118533715673592,681
697,-0.4063405515308311,-0.3401984424335732,-0.8174377666271838,-0.37517488578565,0.504184538472761,-0.23715905621516328,-0.05112300519581455,-0.0053616763431808085,-0.05545259624964938,-0.006495575671072681,-0.06581455552185628,-0.10864857121205819,-0.03835499247093904,-0.0521026261609612,697
698,0.007901180524375297,-2.54049790810293,0.2518541359994607,-0.0639437862820917,1.2156558048362838,0.0367900661056379,0.0005540875340578052,0.0015325271400137407,-0.016914079898337372,0.00136791195726349,-0.012528766359349526,-0.02078615460333521,0.0026308841805129895,0.018273560344478332,698
701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701
713,-1.3670998764101276,1.9462350548035459,-0.9371009334202315,-0.002352576846890086,-0.25644682071278746,-0.08637706866854263,-0.10846573429566427,-0.003043396543844218,-0.011272267574514081,-0.03165660010707494,-0.010904188607715748,-0.02476347562455956,-0.001402959732308459,-0.01845390937842993,713
719,-0.23179294973364836,0.779623997435706,-0.3163152832579957,0.05787864463871942,-0.05254413506912054,-0.13900023002117498,-0.013305825949497021,-0.004536462179013697,-0.007826896666373985,-0.0036097262228579553,-0.04643731466217331,-0.03588401521691179,-0.0213890103998345,-0.0003526670384600093,719
721,-0.8392521356196799,1.1709029374269861,-0.0001972636586833729,-0.00018836640164731256,-0.23315694488427469,-5.710424706915124e-05,-8.204378743885768e-05,-7.341153739470576e-07,-3.2154083800573404e-06,-8.714625889343807e-07,4.886899846367646e-07,1.4976816710486974e-06,1.449317039722627e-07,-3.741966434435911e-07,721
722,-0.20721432743331913,0.28910008610163346,-4.87050966285938e-05,-4.650833232561786e-05,-0.05756727623329767,-1.40992410359295e-05,-2.0256901963880558e-05,-1.8125568826653718e-07,-7.938957276588922e-07,-2.1516720254277668e-07,1.2065928961280582e-07,3.697829138634365e-07,3.578415149363968e-08,-9.239047779332368e-08,722
733,-0.09198489596413018,-0.908762810739042,-0.005654495360223496,-0.0017360122589900743,1.9055568121683943,-0.0034425591373555653,-0.2151975512578734,-0.00020130630055423807,-0.00020682447089300318,-0.00020328007760282875,-0.004556323809949683,-1.551815661245441e-05,-0.0004788730290192155,-6.543212952998675e-06,733
737,-0.1943100346418481,2.104775476261557,-0.3895472614856647,-0.024582902936660295,-1.0847993981676691,-0.45200645784034077,-0.056578539910775584,-0.0053172029753896155,-0.008873612093552644,-0.12448524627789707,-0.005733503214122377,-0.006097873213050345,-0.0008819965348768675,-0.03063911191115591,737
739,0.38962015287590157,-0.5285034979111143,-0.017720448965953598,-0.0006315944264722586,-0.003280610804345272,-0.04129791525057382,-0.001708406482582499,-0.0019079115973006425,-0.00021045099961351376,-0.00019624364612767897,-0.0009619104837255097,-0.0008259484703587556,-1.4654608184402636e-05,-0.0009560059402424503,739
747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747
749,0.2852910530564365,-0.7709486001237471,-1.4843523377082335,-0.018429706755120536,-0.06129770676111925,3.330910411180699,-0.07420051166898746,-0.08279450359962814,-0.007694519611175736,-0.4134038390736714,-0.006297602308727133,-0.005526959867655053,-0.0007945403613114562,-0.0440301396916344,749
757,0.7167859383610796,-1.0178939909238327,-0.0006093990689572684,-0.00015143203432356987,-0.000241602171780111,-0.0001337224658040747,-0.09348590649562864,-1.8226880342774672e-06,-8.890079348526101e-06,-6.3546578178723e-05,-0.00027419416298515614,2.3739136977586525e-06,4.04795937342525e-07,1.613879034273906e-07,757
761,-0.9042226964922802,0.4470091943965108,-0.2869925430211428,-0.02357365760448861,-0.03384452051970011,-0.08287063117228177,-0.002280362651624085,-8.974583006745833e-05,-0.05477929881816625,-0.04435350053959014,-0.030329013858682106,-0.030439116326331,-0.0005666747096023151,-0.0016404265289934356,761
765,-0.8081595194676724,-0.16463583797183923,-0.00295781651774808,0.5068488112161864,-0.005283535006040373,-0.0003035258084738928,-0.06273539457675242,4.84078228941088e-07,-0.006862794317264229,-0.0003410863550185047,-0.003077795449811614,-0.0008967945708580516,-1.7045236230440086e-05,-1.973236157143143e-06,765
767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767
769,0.29213632851590643,-0.3065862637681867,-0.020078200678671776,-0.005421241296483972,-0.031997319322403656,-0.005450149877561826,-0.0049698188495268,-0.02357878713109378,-0.002876800878794612,-0.08563382800272377,-0.02704035857253932,-0.006284107294692474,-0.0010197814974590102,-0.006634609263407449,769
771,0.17360220958611153,-0.3849556530351361,-0.012583752564383516,-0.005203505756436427,-0.005397365014464031,-0.004923341545017862,-0.004558970940703733,-0.054900911856047806,-0.0005731100380872605,-0.003511877403378288,-0.010947986009378121,-0.002436160005710614,-0.0057101202788339064,-0.003319265812997734,771
772,0.02611148925598829,-0.07514460829784736,-0.0005750709259968447,-0.0025023797132306294,7.41482127165758e-05,-7.18892527700038e-06,0.000137880390032583,0.001696521784740819,-3.2733609396995797e-05,0.00010225228915044573,-0.0010801100133374215,-0.0004860904885910778,0.0001113251273264061,0.00010095335867859088,772
777,-0.08485247879783818,-1.2657796179128766,-0.017083015575504575,-0.27866198715977614,1.5620045236128735,-0.11448926937233006,-0.15091703210316046,-0.0005405106890391011,-0.0051839196268352854,-0.0003080612016029698,-0.02818084933880368,-0.015936227467010736,-0.011916482586592697,-0.00016587284835959065,777
779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779
781,0.12942475304018017,-0.09644301979138988,-0.0073638397974028,-0.008679384777584771,-0.006254326386738091,-0.022328861143673558,-0.006250391875445047,-0.004522911583124944,-0.007088874173105112,-0.0018951276805493542,-0.005468325164749565,-0.009811978111517084,-0.0005892123685214704,-0.002245498351788386,781
783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783
787,0.13915584087702873,-0.13100591655744986,-0.061376798649091756,-0.0007490191974599038,-0.00045764467234588047,-0.0032397710281876135,-0.0002091275695038071,-1.5986109425435126e-05,-0.014709244406254107,-0.004664686825909744,-0.0022085875910571187,-0.001489173504627212,-0.000680123662863298,-8.708481699767978e-06,787
791,-0.035309696586790146,0.22551175863519482,-0.23879581846829712,-0.004708402017559628,-0.10412026686359645,-0.07167199370910002,-0.05221147030537823,-0.0004516174992589665,-0.00437469795613879,-0.0056219795353133605,-0.0022361324007265635,-0.005111428901585541,-0.0005660819921711467,-0.0007921305629889043,791
797,0.2765607733865313,-0.36295291260636825,-0.010262106699200425,-0.0008534029872969619,-0.005366880037107845,-0.01154732168044229,-0.0033770686452758735,-0.0002112127379073089,-0.0002736739610711191,-0.00022281471901715546,-0.00012640960442989217,-0.0002393742014883109,1.0411911562083828e-05,-0.000874512284364392,797
798,-0.03240403909401883,0.04252642276548416,0.0012023892708859388,9.999141752714828e-05,0.0006288259481119522,0.0013529751836544761,0.0003956839687158447,2.4747348412775954e-05,3.2065797419399e-05,2.61067279258135e-05,1.4811145173074551e-05,2.8046967356016957e-05,-1.21994158885892e-06,0.00010246474908116453,798
819,0.026634661683287326,-0.0255922961759145,-0.00040716737987021943,-0.00020763610854650607,-0.0002232190884889152,-0.00010522203413700334,-8.942162373942126e-05,-1.3672400325682593e-06,-5.984040685536644e-06,-2.0895599888857262e-06,-0.0002504669431414194,2.5235038973636326e-06,3.47922299906235e-07,-6.392016646057405e-07,819
